Architecture,Mission,Protection,FineTuningLevel,Epochs,LearningRate,DropoutRate,Accuracy,AccuracyUnderRadiation,AccuracyPreservation,MemoryOverhead,ExecutionTime
Deep (24-12-6),Solar Probe,High,3,100,0.01,0,35.7488,35.7488,100,100,19.7017
Deep (24-12-6),Solar Probe,High,3,500,0.006561,0,35.7488,35.7488,100,100,94.3259
Deep (24-12-6),Solar Probe,High,3,1000,0.00254187,0,35.7488,35.7488,100,100,177.944
Deep (24-12-6),Solar Probe,High,3,100,0.00254187,0.2,35.7488,35.7488,100,100,13.8606
Deep (24-12-6),Solar Probe,High,3,500,0.00166772,0.2,35.7488,35.7488,100,100,71.8576
Deep (24-12-6),Solar Probe,High,3,1000,0.000646108,0.2,35.7488,35.7488,100,100,142.823
Deep (24-12-6),Solar Probe,High,3,100,0.000646108,0.5,35.7488,35.7488,100,100,9.36765
Uniform (8-8-8),Solar Probe,Adaptive,3,500,0.00211956,0.5,35.7488,35.7488,100,75,38.433
Deep (24-12-6),Solar Probe,High,3,1000,0.000164232,0.5,35.7488,35.7488,100,100,90.0925
Deep (24-12-6),Solar Probe,High,3,100,0.05,0,35.7488,35.7488,100,100,17.3629
Deep (24-12-6),Solar Probe,High,3,500,0.032805,0,35.7488,35.7488,100,100,89.953
Deep (24-12-6),Solar Probe,High,3,1000,0.0127093,0,35.7488,35.7488,100,100,177.795
Deep (24-12-6),Solar Probe,High,3,100,0.0127093,0.2,35.7488,35.7488,100,100,13.9552
Deep (24-12-6),Solar Probe,High,3,500,0.00833859,0.2,35.7488,35.7488,100,100,71.2575
Deep (24-12-6),Solar Probe,High,3,1000,0.00323054,0.2,35.7488,35.7488,100,100,150.237
Deep (24-12-6),Solar Probe,High,3,100,0.00323054,0.5,35.7488,35.7488,100,100,9.69219
Deep (24-12-6),Solar Probe,High,3,500,0.00211956,0.5,35.7488,35.7488,100,100,46.1979
Deep (24-12-6),Solar Probe,High,3,1000,0.00082116,0.5,35.7488,35.7488,100,100,92.8879
Deep (24-12-6),Solar Probe,Very High,3,100,0.001,0,35.7488,35.7488,100,200,17.8535
Deep (24-12-6),Solar Probe,Very High,3,500,0.0006561,0,35.7488,35.7488,100,200,88.964
Deep (24-12-6),Solar Probe,Very High,3,1000,0.000254187,0,35.7488,35.7488,100,200,186.481
Deep (24-12-6),Solar Probe,Very High,3,100,0.000254187,0.2,35.7488,35.7488,100,200,13.3732
Deep (24-12-6),Solar Probe,Very High,3,500,0.000166772,0.2,35.7488,35.7488,100,200,73.201
Deep (24-12-6),Solar Probe,Very High,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,200,144.699
Uniform (8-8-8),Solar Probe,Adaptive,3,100,0.00323054,0.5,35.7488,35.7488,100,75,5.55703
Deep (24-12-6),Solar Probe,Very High,3,500,4.23912e-05,0.5,35.7488,35.7488,100,200,46.4042
Deep (24-12-6),Solar Probe,Very High,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,200,91.3053
Deep (24-12-6),Solar Probe,Very High,3,100,0.01,0,35.7488,35.7488,100,200,18.3335
Deep (24-12-6),Solar Probe,Very High,3,500,0.006561,0,35.7488,35.7488,100,200,89.3418
Deep (24-12-6),Solar Probe,Very High,3,1000,0.00254187,0,35.7488,35.7488,100,200,183.949
Deep (24-12-6),Solar Probe,Very High,3,100,0.00254187,0.2,35.7488,35.7488,100,200,13.9924
Deep (24-12-6),Solar Probe,Very High,3,500,0.00166772,0.2,35.7488,35.7488,100,200,71.4143
Deep (24-12-6),Solar Probe,Very High,3,1000,0.000646108,0.2,35.7488,35.7488,100,200,143.871
Deep (24-12-6),Solar Probe,Very High,3,100,0.000646108,0.5,35.7488,35.7488,100,200,8.87756
Deep (24-12-6),Solar Probe,Very High,3,500,0.000423912,0.5,35.7488,35.7488,100,200,46.4803
Deep (24-12-6),Solar Probe,Very High,3,1000,0.000164232,0.5,35.7488,35.7488,100,200,91.3782
Deep (24-12-6),Solar Probe,Very High,3,100,0.05,0,35.7488,35.7488,100,200,19.7148
Deep (24-12-6),Solar Probe,Very High,3,500,0.032805,0,35.7488,35.7488,100,200,88.7959
Deep (24-12-6),Solar Probe,Very High,3,1000,0.0127093,0,35.7488,35.7488,100,200,185.632
Deep (24-12-6),Solar Probe,Very High,3,100,0.0127093,0.2,35.7488,35.7488,100,200,13.7221
Uniform (8-8-8),Solar Probe,Adaptive,3,1000,0.00323054,0.2,35.7488,35.7488,100,75,78.1322
Deep (24-12-6),Solar Probe,Very High,3,1000,0.00323054,0.2,35.7488,35.7488,100,200,142.532
Deep (24-12-6),Solar Probe,Very High,3,100,0.00323054,0.5,35.7488,35.7488,100,200,8.77751
Deep (24-12-6),Solar Probe,Very High,3,500,0.00211956,0.5,35.7488,35.7488,100,200,46.3045
Deep (24-12-6),Solar Probe,Very High,3,1000,0.00082116,0.5,35.7488,35.7488,100,200,92.4045
Deep (24-12-6),Solar Probe,Adaptive,3,100,0.001,0,35.7488,35.7488,100,75,17.8686
Deep (24-12-6),Solar Probe,Adaptive,3,500,0.0006561,0,35.7488,35.7488,100,75,92.0145
Deep (24-12-6),Solar Probe,Adaptive,3,1000,0.000254187,0,35.7488,35.7488,100,75,178.178
Deep (24-12-6),Solar Probe,Adaptive,3,100,0.000254187,0.2,35.7488,35.7488,100,75,13.9963
Deep (24-12-6),Solar Probe,Adaptive,3,500,0.000166772,0.2,35.7488,35.7488,100,75,72.3546
Deep (24-12-6),Solar Probe,Adaptive,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,75,143.305
Deep (24-12-6),Solar Probe,Adaptive,3,100,6.46108e-05,0.5,35.7488,35.7488,100,75,9.53291
Deep (24-12-6),Solar Probe,Adaptive,3,500,4.23912e-05,0.5,35.7488,35.7488,100,75,46.4534
Deep (24-12-6),Solar Probe,Adaptive,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,75,89.8508
Deep (24-12-6),Solar Probe,Adaptive,3,100,0.01,0,35.7488,35.7488,100,75,17.6122
Deep (24-12-6),Solar Probe,Adaptive,3,500,0.006561,0,35.7488,35.7488,100,75,91.6165
Deep (24-12-6),Solar Probe,Adaptive,3,1000,0.00254187,0,35.7488,35.7488,100,75,179.167
Deep (24-12-6),Solar Probe,Adaptive,3,100,0.00254187,0.2,35.7488,35.7488,100,75,13.843
Deep (24-12-6),Solar Probe,Adaptive,3,500,0.00166772,0.2,35.7488,35.7488,100,75,72.9258
Deep (24-12-6),Solar Probe,Adaptive,3,1000,0.000646108,0.2,35.7488,35.7488,100,75,144.729
Deep (24-12-6),Solar Probe,Adaptive,3,100,0.000646108,0.5,35.7488,35.7488,100,75,8.95536
Deep (24-12-6),Solar Probe,Adaptive,3,500,0.000423912,0.5,35.7488,35.7488,100,75,46.5506
Deep (24-12-6),Solar Probe,Adaptive,3,1000,0.000164232,0.5,35.7488,35.7488,100,75,90.6646
Deep (24-12-6),Solar Probe,Adaptive,3,100,0.05,0,35.7488,35.7488,100,75,17.9344
Deep (24-12-6),Solar Probe,Adaptive,3,500,0.032805,0,35.7488,35.7488,100,75,89.2178
Deep (24-12-6),Solar Probe,Adaptive,3,1000,0.0127093,0,35.7488,35.7488,100,75,191.851
Deep (24-12-6),Solar Probe,Adaptive,3,100,0.0127093,0.2,35.7488,35.7488,100,75,13.8943
Deep (24-12-6),Solar Probe,Adaptive,3,500,0.00833859,0.2,35.7488,35.7488,100,75,72.7726
Deep (24-12-6),Solar Probe,Adaptive,3,1000,0.00323054,0.2,35.7488,35.7488,100,75,141.895
Deep (24-12-6),Solar Probe,Adaptive,3,100,0.00323054,0.5,35.7488,35.7488,100,75,9.20437
Deep (24-12-6),Solar Probe,Adaptive,3,500,0.00211956,0.5,35.7488,35.7488,100,75,47.0632
Deep (24-12-6),Solar Probe,Adaptive,3,1000,0.00082116,0.5,35.7488,35.7488,100,75,91.1765
Uniform (8-8-8),GEO,None,3,100,0.001,0,35.7488,35.7488,100,0,9.38654
Uniform (8-8-8),GEO,None,3,500,0.0006561,0,35.7488,35.7488,100,0,45.9077
Uniform (8-8-8),GEO,None,3,1000,0.000254187,0,35.7488,35.7488,100,0,91.8822
Uniform (8-8-8),GEO,None,3,100,0.000254187,0.2,35.7488,35.7488,100,0,7.15083
Uniform (8-8-8),GEO,None,3,500,0.000166772,0.2,35.7488,35.7488,100,0,37.7441
Uniform (8-8-8),GEO,None,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,0,75.2215
Uniform (8-8-8),GEO,None,3,100,6.46108e-05,0.5,35.7488,35.7488,100,0,4.66943
Uniform (8-8-8),GEO,None,3,500,4.23912e-05,0.5,35.7488,35.7488,100,0,24.0289
Uniform (8-8-8),GEO,None,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,0,48.2443
Uniform (8-8-8),GEO,None,3,100,0.01,0,35.7488,35.7488,100,0,8.91647
Uniform (8-8-8),GEO,None,3,500,0.006561,0,35.7488,35.7488,100,0,45.6898
Uniform (8-8-8),GEO,None,3,1000,0.00254187,0,35.7488,35.7488,100,0,92.1578
Uniform (8-8-8),GEO,None,3,100,0.00254187,0.2,35.7488,35.7488,100,0,7.98391
Uniform (8-8-8),GEO,None,3,500,0.00166772,0.2,35.7488,35.7488,100,0,37.4627
Uniform (8-8-8),GEO,None,3,1000,0.000646108,0.2,35.7488,35.7488,100,0,73.9757
Uniform (8-8-8),GEO,None,3,100,0.000646108,0.5,35.7488,35.7488,100,0,5.65275
Uniform (8-8-8),GEO,None,3,500,0.000423912,0.5,35.7488,35.7488,100,0,24.7065
Uniform (8-8-8),GEO,None,3,1000,0.000164232,0.5,35.7488,35.7488,100,0,47.8701
Uniform (8-8-8),GEO,None,3,100,0.05,0,35.7488,35.7488,100,0,8.9201
Uniform (8-8-8),GEO,None,3,500,0.032805,0,35.7488,35.7488,100,0,45.9633
Uniform (8-8-8),GEO,None,3,1000,0.0127093,0,35.7488,35.7488,100,0,91.8087
Uniform (8-8-8),GEO,None,3,100,0.0127093,0.2,35.7488,35.7488,100,0,7.12734
Uniform (8-8-8),GEO,None,3,500,0.00833859,0.2,35.7488,35.7488,100,0,37.6479
Uniform (8-8-8),GEO,None,3,1000,0.00323054,0.2,35.7488,35.7488,100,0,73.2318
Uniform (8-8-8),GEO,None,3,100,0.00323054,0.5,35.7488,35.7488,100,0,5.01307
Uniform (8-8-8),GEO,None,3,500,0.00211956,0.5,35.7488,35.7488,100,0,23.5279
Uniform (8-8-8),GEO,None,3,1000,0.00082116,0.5,35.7488,35.7488,100,0,47.8413
Uniform (8-8-8),GEO,Minimal,3,100,0.001,0,35.7488,35.7488,100,10,8.93868
Uniform (8-8-8),GEO,Minimal,3,500,0.0006561,0,35.7488,35.7488,100,10,46.2568
Uniform (8-8-8),GEO,Minimal,3,1000,0.000254187,0,35.7488,35.7488,100,10,91.5914
Uniform (8-8-8),GEO,Minimal,3,100,0.000254187,0.2,35.7488,35.7488,100,10,6.94968
Uniform (8-8-8),GEO,Minimal,3,500,0.000166772,0.2,35.7488,35.7488,100,10,37.0051
Uniform (8-8-8),GEO,Minimal,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,10,74.4526
Uniform (8-8-8),GEO,Minimal,3,100,6.46108e-05,0.5,35.7488,35.7488,100,10,4.72977
Uniform (8-8-8),GEO,Minimal,3,500,4.23912e-05,0.5,35.7488,35.7488,100,10,24.4542
Uniform (8-8-8),GEO,Minimal,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,10,48.6081
Uniform (8-8-8),GEO,Minimal,3,100,0.01,0,35.7488,35.7488,100,10,9.57441
Uniform (8-8-8),GEO,Minimal,3,500,0.006561,0,35.7488,35.7488,100,10,46.2584
Uniform (8-8-8),GEO,Minimal,3,1000,0.00254187,0,35.7488,35.7488,100,10,91.2807
Uniform (8-8-8),GEO,Minimal,3,100,0.00254187,0.2,35.7488,35.7488,100,10,7.02119
Uniform (8-8-8),GEO,Minimal,3,500,0.00166772,0.2,35.7488,35.7488,100,10,37.305
Uniform (8-8-8),GEO,Minimal,3,1000,0.000646108,0.2,35.7488,35.7488,100,10,73.7611
Uniform (8-8-8),GEO,Minimal,3,100,0.000646108,0.5,35.7488,35.7488,100,10,4.64907
Uniform (8-8-8),GEO,Minimal,3,500,0.000423912,0.5,35.7488,35.7488,100,10,24.6358
Uniform (8-8-8),GEO,Minimal,3,1000,0.000164232,0.5,35.7488,35.7488,100,10,48.2084
Uniform (8-8-8),GEO,Minimal,3,100,0.05,0,35.7488,35.7488,100,10,9.38352
Uniform (8-8-8),GEO,Minimal,3,500,0.032805,0,35.7488,35.7488,100,10,46.6516
Uniform (8-8-8),GEO,Minimal,3,1000,0.0127093,0,35.7488,35.7488,100,10,92.6406
Uniform (8-8-8),GEO,Minimal,3,100,0.0127093,0.2,35.7488,35.7488,100,10,7.02942
Uniform (8-8-8),GEO,Minimal,3,500,0.00833859,0.2,35.7488,35.7488,100,10,36.5176
Uniform (8-8-8),GEO,Minimal,3,1000,0.00323054,0.2,35.7488,35.7488,100,10,74.2683
Uniform (8-8-8),GEO,Minimal,3,100,0.00323054,0.5,35.7488,35.7488,100,10,4.64275
Uniform (8-8-8),GEO,Minimal,3,500,0.00211956,0.5,35.7488,35.7488,100,10,24.9436
Uniform (8-8-8),GEO,Minimal,3,1000,0.00082116,0.5,35.7488,35.7488,100,10,48.0211
Uniform (8-8-8),GEO,Moderate,3,100,0.001,0,35.7488,35.7488,100,50,9.73242
Uniform (8-8-8),GEO,Moderate,3,500,0.0006561,0,35.7488,35.7488,100,50,45.8712
Uniform (8-8-8),GEO,Moderate,3,1000,0.000254187,0,35.7488,35.7488,100,50,93.7567
Uniform (8-8-8),GEO,Moderate,3,100,0.000254187,0.2,35.7488,35.7488,100,50,7.39371
Uniform (8-8-8),GEO,Moderate,3,500,0.000166772,0.2,35.7488,35.7488,100,50,37.4107
Uniform (8-8-8),GEO,Moderate,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,50,74.2122
Uniform (8-8-8),GEO,Moderate,3,100,6.46108e-05,0.5,35.7488,35.7488,100,50,4.67899
Uniform (8-8-8),GEO,Moderate,3,500,4.23912e-05,0.5,35.7488,35.7488,100,50,23.3635
Uniform (8-8-8),GEO,Moderate,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,50,74.3449
Uniform (8-8-8),GEO,Moderate,3,100,0.01,0,35.7488,35.7488,100,50,10.2727
Uniform (8-8-8),GEO,Moderate,3,500,0.006561,0,35.7488,35.7488,100,50,47.3161
Uniform (8-8-8),GEO,Moderate,3,1000,0.00254187,0,35.7488,35.7488,100,50,91.527
Uniform (8-8-8),GEO,Moderate,3,100,0.00254187,0.2,35.7488,35.7488,100,50,7.00393
Uniform (8-8-8),GEO,Moderate,3,500,0.00166772,0.2,35.7488,35.7488,100,50,37.7774
Uniform (8-8-8),GEO,Moderate,3,1000,0.000646108,0.2,35.7488,35.7488,100,50,74.0843
Uniform (8-8-8),GEO,Moderate,3,100,0.000646108,0.5,35.7488,35.7488,100,50,4.62392
Uniform (8-8-8),GEO,Moderate,3,500,0.000423912,0.5,35.7488,35.7488,100,50,24.3669
Uniform (8-8-8),GEO,Moderate,3,1000,0.000164232,0.5,35.7488,35.7488,100,50,47.8384
Uniform (8-8-8),GEO,Moderate,3,100,0.05,0,35.7488,35.7488,100,50,9.73154
Uniform (8-8-8),GEO,Moderate,3,500,0.032805,0,35.7488,35.7488,100,50,46.8179
Uniform (8-8-8),GEO,Moderate,3,1000,0.0127093,0,35.7488,35.7488,100,50,91.3275
Uniform (8-8-8),GEO,Moderate,3,100,0.0127093,0.2,35.7488,35.7488,100,50,7.03239
Uniform (8-8-8),GEO,Moderate,3,500,0.00833859,0.2,35.7488,35.7488,100,50,37.7453
Uniform (8-8-8),GEO,Moderate,3,1000,0.00323054,0.2,35.7488,35.7488,100,50,74.4196
Uniform (8-8-8),GEO,Moderate,3,100,0.00323054,0.5,35.7488,35.7488,100,50,4.70556
Uniform (8-8-8),GEO,Moderate,3,500,0.00211956,0.5,35.7488,35.7488,100,50,24.2347
Uniform (8-8-8),GEO,Moderate,3,1000,0.00082116,0.5,35.7488,35.7488,100,50,51.2258
Uniform (8-8-8),GEO,High,3,100,0.001,0,35.7488,35.7488,100,100,9.02334
Uniform (8-8-8),GEO,High,3,500,0.0006561,0,35.7488,35.7488,100,100,48.9858
Uniform (8-8-8),GEO,High,3,1000,0.000254187,0,35.7488,35.7488,100,100,102.008
Uniform (8-8-8),GEO,High,3,100,0.000254187,0.2,35.7488,35.7488,100,100,8.35755
Uniform (8-8-8),GEO,High,3,500,0.000166772,0.2,35.7488,35.7488,100,100,38.8413
Uniform (8-8-8),GEO,High,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,100,75.5568
Uniform (8-8-8),GEO,High,3,100,6.46108e-05,0.5,35.7488,35.7488,100,100,4.80468
Uniform (8-8-8),GEO,High,3,500,4.23912e-05,0.5,35.7488,35.7488,100,100,27.2297
Uniform (8-8-8),GEO,High,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,100,50.7749
Uniform (8-8-8),GEO,High,3,100,0.01,0,35.7488,35.7488,100,100,9.69969
Uniform (8-8-8),GEO,High,3,500,0.006561,0,35.7488,35.7488,100,100,49.1657
Uniform (8-8-8),GEO,High,3,1000,0.00254187,0,35.7488,35.7488,100,100,100.044
Uniform (8-8-8),GEO,High,3,100,0.00254187,0.2,35.7488,35.7488,100,100,7.43999
Uniform (8-8-8),GEO,High,3,500,0.00166772,0.2,35.7488,35.7488,100,100,38.1613
Uniform (8-8-8),GEO,High,3,1000,0.000646108,0.2,35.7488,35.7488,100,100,78.0497
Uniform (8-8-8),GEO,High,3,100,0.000646108,0.5,35.7488,35.7488,100,100,6.34071
Uniform (8-8-8),GEO,High,3,500,0.000423912,0.5,35.7488,35.7488,100,100,24.8971
Uniform (8-8-8),GEO,High,3,1000,0.000164232,0.5,35.7488,35.7488,100,100,49.7385
Uniform (8-8-8),GEO,High,3,100,0.05,0,35.7488,35.7488,100,100,9.99723
Uniform (8-8-8),GEO,High,3,500,0.032805,0,35.7488,35.7488,100,100,48.6118
Uniform (8-8-8),GEO,High,3,1000,0.0127093,0,35.7488,35.7488,100,100,96.4569
Uniform (8-8-8),GEO,High,3,100,0.0127093,0.2,35.7488,35.7488,100,100,8.36908
Uniform (8-8-8),GEO,High,3,500,0.00833859,0.2,35.7488,35.7488,100,100,38.5906
Uniform (8-8-8),GEO,High,3,1000,0.00323054,0.2,35.7488,35.7488,100,100,76.2666
Uniform (8-8-8),GEO,High,3,100,0.00323054,0.5,35.7488,35.7488,100,100,4.68517
Uniform (8-8-8),GEO,High,3,500,0.00211956,0.5,35.7488,35.7488,100,100,61.3388
Uniform (8-8-8),GEO,High,3,1000,0.00082116,0.5,35.7488,35.7488,100,100,49.2516
Uniform (8-8-8),GEO,Very High,3,100,0.001,0,35.7488,35.7488,100,200,9.53285
Uniform (8-8-8),GEO,Very High,3,500,0.0006561,0,35.7488,35.7488,100,200,47.7642
Uniform (8-8-8),GEO,Very High,3,1000,0.000254187,0,35.7488,35.7488,100,200,111.342
Uniform (8-8-8),GEO,Very High,3,100,0.000254187,0.2,35.7488,35.7488,100,200,7.94454
Uniform (8-8-8),GEO,Very High,3,500,0.000166772,0.2,35.7488,35.7488,100,200,42.2764
Uniform (8-8-8),GEO,Very High,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,200,78.0794
Uniform (8-8-8),GEO,Very High,3,100,6.46108e-05,0.5,35.7488,35.7488,100,200,4.9078
Uniform (8-8-8),GEO,Very High,3,500,4.23912e-05,0.5,35.7488,35.7488,100,200,24.4193
Uniform (8-8-8),GEO,Very High,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,200,50.8727
Uniform (8-8-8),GEO,Very High,3,100,0.01,0,35.7488,35.7488,100,200,8.88896
Uniform (8-8-8),GEO,Very High,3,500,0.006561,0,35.7488,35.7488,100,200,46.5234
Uniform (8-8-8),GEO,Very High,3,1000,0.00254187,0,35.7488,35.7488,100,200,91.5375
Uniform (8-8-8),GEO,Very High,3,100,0.00254187,0.2,35.7488,35.7488,100,200,7.18133
Uniform (8-8-8),GEO,Very High,3,500,0.00166772,0.2,35.7488,35.7488,100,200,37.902
Uniform (8-8-8),GEO,Very High,3,1000,0.000646108,0.2,35.7488,35.7488,100,200,73.0235
Uniform (8-8-8),GEO,Very High,3,100,0.000646108,0.5,35.7488,35.7488,100,200,5.37822
Uniform (8-8-8),GEO,Very High,3,500,0.000423912,0.5,35.7488,35.7488,100,200,24.7889
Uniform (8-8-8),GEO,Very High,3,1000,0.000164232,0.5,35.7488,35.7488,100,200,47.235
Uniform (8-8-8),GEO,Very High,3,100,0.05,0,35.7488,35.7488,100,200,9.22991
Uniform (8-8-8),GEO,Very High,3,500,0.032805,0,35.7488,35.7488,100,200,45.8662
Uniform (8-8-8),GEO,Very High,3,1000,0.0127093,0,35.7488,35.7488,100,200,91.0722
Uniform (8-8-8),GEO,Very High,3,100,0.0127093,0.2,35.7488,35.7488,100,200,7.113
Uniform (8-8-8),GEO,Very High,3,500,0.00833859,0.2,35.7488,35.7488,100,200,37.9157
Uniform (8-8-8),GEO,Very High,3,1000,0.00323054,0.2,35.7488,35.7488,100,200,73.1931
Uniform (8-8-8),GEO,Very High,3,100,0.00323054,0.5,35.7488,35.7488,100,200,4.73795
Uniform (8-8-8),GEO,Very High,3,500,0.00211956,0.5,35.7488,35.7488,100,200,64.9804
Uniform (8-8-8),GEO,Very High,3,1000,0.00082116,0.5,35.7488,35.7488,100,200,108.382
Uniform (8-8-8),GEO,Adaptive,3,100,0.001,0,35.7488,35.7488,100,75,11.5525
Uniform (8-8-8),GEO,Adaptive,3,500,0.0006561,0,35.7488,35.7488,100,75,57.3605
Uniform (8-8-8),GEO,Adaptive,3,1000,0.000254187,0,35.7488,35.7488,100,75,165.321
Uniform (8-8-8),GEO,Adaptive,3,100,0.000254187,0.2,35.7488,35.7488,100,75,9.00536
Uniform (8-8-8),GEO,Adaptive,3,500,0.000166772,0.2,35.7488,35.7488,100,75,53.6218
Uniform (8-8-8),GEO,Adaptive,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,75,75.9224
Uniform (8-8-8),GEO,Adaptive,3,100,6.46108e-05,0.5,35.7488,35.7488,100,75,4.80633
Uniform (8-8-8),GEO,Adaptive,3,500,4.23912e-05,0.5,35.7488,35.7488,100,75,25.8514
Uniform (8-8-8),GEO,Adaptive,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,75,55.3685
Uniform (8-8-8),GEO,Adaptive,3,100,0.01,0,35.7488,35.7488,100,75,9.86366
Uniform (8-8-8),GEO,Adaptive,3,500,0.006561,0,35.7488,35.7488,100,75,52.8978
Uniform (8-8-8),GEO,Adaptive,3,1000,0.00254187,0,35.7488,35.7488,100,75,176.448
Uniform (8-8-8),GEO,Adaptive,3,100,0.00254187,0.2,35.7488,35.7488,100,75,7.55351
Uniform (8-8-8),GEO,Adaptive,3,500,0.00166772,0.2,35.7488,35.7488,100,75,38.7192
Uniform (8-8-8),GEO,Adaptive,3,1000,0.000646108,0.2,35.7488,35.7488,100,75,79.4704
Uniform (8-8-8),GEO,Adaptive,3,100,0.000646108,0.5,35.7488,35.7488,100,75,6.18244
Uniform (8-8-8),GEO,Adaptive,3,500,0.000423912,0.5,35.7488,35.7488,100,75,24.5286
Uniform (8-8-8),GEO,Adaptive,3,1000,0.000164232,0.5,35.7488,35.7488,100,75,50.0873
Uniform (8-8-8),GEO,Adaptive,3,100,0.05,0,35.7488,35.7488,100,75,9.94538
Uniform (8-8-8),GEO,Adaptive,3,500,0.032805,0,35.7488,35.7488,100,75,48.5379
Uniform (8-8-8),GEO,Adaptive,3,1000,0.0127093,0,35.7488,35.7488,100,75,95.5318
Uniform (8-8-8),GEO,Adaptive,3,100,0.0127093,0.2,35.7488,35.7488,100,75,7.958
Uniform (8-8-8),GEO,Adaptive,3,500,0.00833859,0.2,35.7488,35.7488,100,75,38.85
Uniform (8-8-8),GEO,Adaptive,3,1000,0.00323054,0.2,35.7488,35.7488,100,75,96.1437
Uniform (8-8-8),GEO,Adaptive,3,100,0.00323054,0.5,35.7488,35.7488,100,75,4.53317
Uniform (8-8-8),GEO,Adaptive,3,500,0.00211956,0.5,35.7488,35.7488,100,75,24.3706
Uniform (8-8-8),GEO,Adaptive,3,1000,0.00082116,0.5,35.7488,35.7488,100,75,47.9301
Uniform (8-8-8),Lunar,None,3,100,0.001,0,35.7488,35.7488,100,0,9.03558
Uniform (8-8-8),Lunar,None,3,500,0.0006561,0,35.7488,35.7488,100,0,45.6345
Uniform (8-8-8),Lunar,None,3,1000,0.000254187,0,35.7488,35.7488,100,0,93.0199
Uniform (8-8-8),Lunar,None,3,100,0.000254187,0.2,35.7488,35.7488,100,0,7.62243
Uniform (8-8-8),Lunar,None,3,500,0.000166772,0.2,35.7488,35.7488,100,0,38.207
Uniform (8-8-8),Lunar,None,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,0,74.6669
Uniform (8-8-8),Lunar,None,3,100,6.46108e-05,0.5,35.7488,35.7488,100,0,5.44412
Uniform (8-8-8),Lunar,None,3,500,4.23912e-05,0.5,35.7488,35.7488,100,0,24.1619
Uniform (8-8-8),Lunar,None,3,1000,1.64232e-05,0.5,35.7488,35.7488,100,0,47.1087
Uniform (8-8-8),Lunar,None,3,100,0.01,0,35.7488,35.7488,100,0,8.96239
Uniform (8-8-8),Lunar,None,3,500,0.006561,0,35.7488,35.7488,100,0,45.7866
Uniform (8-8-8),Lunar,None,3,1000,0.00254187,0,35.7488,35.7488,100,0,91.2237
Uniform (8-8-8),Lunar,None,3,100,0.00254187,0.2,35.7488,35.7488,100,0,7.26213
Uniform (8-8-8),Lunar,None,3,500,0.00166772,0.2,35.7488,35.7488,100,0,36.5531
Uniform (8-8-8),Lunar,None,3,1000,0.000646108,0.2,35.7488,35.7488,100,0,76.4538
Uniform (8-8-8),Lunar,None,3,100,0.000646108,0.5,35.7488,35.7488,100,0,4.91898
Uniform (8-8-8),Lunar,None,3,500,0.000423912,0.5,35.7488,35.7488,100,0,26.2874
Uniform (8-8-8),Lunar,None,3,1000,0.000164232,0.5,35.7488,35.7488,100,0,49.8233
Uniform (8-8-8),Lunar,None,3,100,0.05,0,35.7488,35.7488,100,0,10.2282
Uniform (8-8-8),Lunar,None,3,500,0.032805,0,35.7488,35.7488,100,0,47.7208
Uniform (8-8-8),Lunar,None,3,1000,0.0127093,0,35.7488,35.7488,100,0,94.4125
Uniform (8-8-8),Lunar,None,3,100,0.0127093,0.2,35.7488,35.7488,100,0,8.48842
Uniform (8-8-8),Lunar,None,3,500,0.00833859,0.2,35.7488,35.7488,100,0,42.8543
Uniform (8-8-8),Lunar,None,3,1000,0.00323054,0.2,35.7488,35.7488,100,0,83.1711
Uniform (8-8-8),Lunar,None,3,100,0.00323054,0.5,35.7488,35.7488,100,0,6.11074
Uniform (8-8-8),Lunar,None,3,500,0.00211956,0.5,35.7488,35.7488,100,0,24.66
Uniform (8-8-8),Lunar,None,3,1000,0.00082116,0.5,35.7488,35.7488,100,0,56.6189
Uniform (8-8-8),Lunar,Minimal,3,100,0.001,0,35.7488,35.7488,100,10,11.038
Uniform (8-8-8),Lunar,Minimal,3,500,0.0006561,0,35.7488,35.7488,100,10,48.0805
Uniform (8-8-8),Lunar,Minimal,3,1000,0.000254187,0,35.7488,35.7488,100,10,97.7108
Uniform (8-8-8),Lunar,Minimal,3,100,0.000254187,0.2,35.7488,35.7488,100,10,7.90523
Uniform (8-8-8),Lunar,Minimal,3,500,0.000166772,0.2,35.7488,35.7488,100,10,40.5691
Uniform (8-8-8),Lunar,Minimal,3,1000,6.46108e-05,0.2,35.7488,35.7488,100,10,76.5377
